id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
13914863,JJ351259,2025-07-18T02:08:00.000,028XX N MOBILE AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,VEHICLE NON-COMMERCIAL,False,False,2511,025,30,19,06,1133922,1918167,2025,2025-07-29T15:41:15.000,41.931660348,-87.783278617,"{'latitude': '41.931660348', 'longitude': '-87.783278617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22254,19,81,21,52,6,179,30
13904434,JJ338511,2025-07-18T02:07:00.000,001XX W HUBBARD ST,051A,ASSAULT,AGGRAVATED - HANDGUN,BAR OR TAVERN,True,False,1831,018,42,8,04A,1175290,1903292,2025,2025-07-26T15:43:50.000,41.890013771,-87.631705393,"{'latitude': '41.890013771', 'longitude': '-87.631705393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,670,36,55,14,73,42
13904371,JJ338518,2025-07-18T02:00:00.000,065XX S KILDARE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0833,008,13,65,07,1148831,1860905,2025,2025-07-26T15:43:50.000,41.774250659,-87.729968442,"{'latitude': '41.774250659', 'longitude': '-87.729968442', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,21867,63,6,15,58,13,209,13
13904801,JJ339053,2025-07-18T02:00:00.000,085XX S BRANDON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,0424,004,10,46,06,1198956,1849236,2025,2025-07-26T15:43:50.000,41.741118203,-87.546612795,"{'latitude': '41.741118203', 'longitude': '-87.546612795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,42,506,47,25,19,239,6
13904547,JJ338736,2025-07-18T02:00:00.000,069XX S DORCHESTER AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,VEHICLE NON-COMMERCIAL,False,False,0332,003,5,43,06,1186741,1859085,2025,2025-07-26T15:43:50.000,41.768442516,-87.591055633,"{'latitude': '41.768442516', 'longitude': '-87.591055633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22260,39,416,33,60,18,212,3
13904942,JJ339020,2025-07-18T02:00:00.000,059XX S LOWE AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,0711,007,16,68,06,1172998,1865280,2025,2025-07-26T15:43:50.000,41.785756726,-87.641247364,"{'latitude': '41.785756726', 'longitude': '-87.641247364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,21559,66,22,4,11,17,135,16
13908048,JJ343068,2025-07-18T02:00:00.000,007XX N LA SALLE DR,0460,BATTERY,SIMPLE,RESTAURANT,False,False,1832,018,42,8,08B,1175000,1905535,2025,2025-07-26T15:43:50.000,41.896175186,-87.632703129,"{'latitude': '41.896175186', 'longitude': '-87.632703129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,670,11,55,14,72,42
13904566,JJ338629,2025-07-18T02:00:00.000,036XX W 23RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1013,010,22,30,14,1152648,1888481,2025,2025-07-26T15:43:50.000,41.849848688,-87.715248777,"{'latitude': '41.849848688', 'longitude': '-87.715248777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,21569,32,754,28,57,21,161,22
13904513,JJ338655,2025-07-18T02:00:00.000,005XX W ENGLEWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0711,007,20,68,07,1173704,1863473,2025,2025-07-26T15:43:50.000,41.780782496,-87.638712365,"{'latitude': '41.780782496', 'longitude': '-87.638712365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,21559,66,166,4,11,17,135,20
13904406,JJ338507,2025-07-18T02:00:00.000,039XX N SPAULDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1733,017,33,16,14,1153687,1926014,2025,2025-07-26T15:43:50.000,41.952822161,-87.710435263,"{'latitude': '41.952822161', 'longitude': '-87.710435263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21538,16,325,20,39,1,23,33
13907429,JJ342228,2025-07-18T02:00:00.000,024XX E 76TH ST,0810,THEFT,OVER $500,APARTMENT,False,False,0421,004,7,43,06,1193651,1855040,2025,2025-07-26T15:43:50.000,41.757176296,-87.565859866,"{'latitude': '41.757176296', 'longitude': '-87.565859866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,245,37,24,19,225,5
13904466,JJ338504,2025-07-18T01:53:00.000,034XX N HALSTED ST,0460,BATTERY,SIMPLE,STREET,False,False,1925,019,44,6,08B,1170319,1922907,2025,2025-07-26T15:43:50.000,41.943948446,-87.649386514,"{'latitude': '41.943948446', 'longitude': '-87.649386514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,731,25,22,5,28,44
13904393,JJ338503,2025-07-18T01:52:00.000,038XX W 81ST ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,0834,008,18,70,08A,1152131,1850597,2025,2025-07-26T15:43:50.000,41.745899638,-87.718141321,"{'latitude': '41.745899638', 'longitude': '-87.718141321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,4300,69,199,30,8,13,232,18
13904558,JJ338751,2025-07-18T01:40:00.000,014XX W 112TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2234,022,21,75,07,1168701,1830105,2025,2025-07-26T15:43:50.000,41.689325334,-87.65801419,"{'latitude': '41.689325334', 'longitude': '-87.65801419', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,22212,74,663,22,13,9,263,21
13904433,JJ338505,2025-07-18T01:39:00.000,063XX S DR MARTIN LUTHER KING JR DR,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,0312,003,20,69,04B,1180005,1863280,2025,2025-07-26T15:43:50.000,41.780110888,-87.615617777,"{'latitude': '41.780110888', 'longitude': '-87.615617777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,332,4,60,18,277,20
13906126,JJ340737,2025-07-18T01:30:00.000,007XX S CLARK ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0123,001,4,32,07,1175636,1897011,2025,2025-07-26T15:43:50.000,41.87277057,-87.63062361,"{'latitude': '41.87277057', 'longitude': '-87.63062361', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14913,38,12,10,35,22,144,9
13905451,JJ339023,2025-07-18T01:30:00.000,040XX N MARINE DR,0460,BATTERY,SIMPLE,APARTMENT,False,False,1915,019,46,3,08B,1171399,1926894,2025,2025-07-26T15:43:50.000,41.954865195,-87.645299318,"{'latitude': '41.954865195', 'longitude': '-87.645299318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,21186,31,636,39,53,5,5,46
13904348,JJ338488,2025-07-18T01:22:00.000,024XX W MARQUETTE RD,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0832,008,16,66,08A,1161314,1860163,2025,2025-07-26T15:43:50.000,41.771965065,-87.684228195,"{'latitude': '41.771965065', 'longitude': '-87.684228195', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,383,31,58,13,207,16
13904629,JJ338724,2025-07-18T01:20:00.000,072XX N ORIOLE AVE,1010,ARSON,BY EXPLOSIVE,RESIDENCE,False,False,1611,016,41,9,09,1124737,1947455,2025,2025-07-26T15:43:50.000,42.012186581,-87.816383286,"{'latitude': '42.012186581', 'longitude': '-87.816383286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,22243,77,653,29,17,12,34,41
13904365,JJ338498,2025-07-18T01:18:00.000,116XX S LOOMIS ST,0460,BATTERY,SIMPLE,RESIDENCE,False,False,0524,005,21,53,08B,1169091,1827527,2025,2025-07-26T15:43:50.000,41.682242472,-87.656660535,"{'latitude': '41.682242472', 'longitude': '-87.656660535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,22212,50,642,22,13,10,220,21
13904449,JJ338489,2025-07-18T01:15:00.000,016XX N NARRAGANSETT AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,2513,025,29,25,04A,1133497,1910226,2025,2025-07-26T15:43:50.000,41.90987676,-87.785027037,"{'latitude': '41.90987676', 'longitude': '-87.785027037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39,22615,26,598,7,3,6,196,29
13904596,JJ338796,2025-07-18T01:00:00.000,025XX N NEWLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2512,025,36,18,07,1129660,1916107,2025,2025-07-26T15:43:50.000,41.926081419,-87.798988265,"{'latitude': '41.926081419', 'longitude': '-87.798988265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39,4454,18,136,44,3,6,183,36
13904523,JJ338699,2025-07-18T01:00:00.000,045XX S CALUMET AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,0215,002,3,38,08A,1179195,1874934,2025,2025-07-26T15:43:50.000,41.81210905,-87.618231918,"{'latitude': '41.81210905', 'longitude': '-87.618231918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,4301,4,162,9,36,24,98,8
13907200,JJ341223,2025-07-18T01:00:00.000,071XX S EUCLID AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,0333,003,5,43,14,1190284,1857770,2025,2025-07-26T15:43:50.000,41.764749409,-87.578111345,"{'latitude': '41.764749409', 'longitude': '-87.578111345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,452,33,24,18,89,3
13905220,JJ338684,2025-07-18T01:00:00.000,022XX N SOUTHPORT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1811,018,2,7,14,1166618,1914958,2025,2025-07-26T15:43:50.000,41.922216203,-87.663217994,"{'latitude': '41.922216203', 'longitude': '-87.663217994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,21190,68,210,11,16,14,186,2
13904589,JJ338775,2025-07-18T01:00:00.000,057XX S EMERALD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0711,007,16,68,07,1172280,1866905,2025,2025-07-26T15:43:50.000,41.790231735,-87.643832104,"{'latitude': '41.790231735', 'longitude': '-87.643832104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,21559,66,113,4,11,17,135,16
13904601,JJ338757,2025-07-18T01:00:00.000,005XX E 33RD ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,0211,002,4,35,06,1180360,1883173,2025,2025-07-26T15:43:50.000,41.834690813,-87.613705645,"{'latitude': '41.834690813', 'longitude': '-87.613705645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21194,1,581,10,40,24,169,9
13908385,JJ343281,2025-07-18T00:45:00.000,037XX N BROADWAY,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,TAVERN / LIQUOR STORE,False,False,1925,019,46,6,11,1170406,1925185,2025,2025-07-26T15:43:50.000,41.950197458,-87.648999894,"{'latitude': '41.950197458', 'longitude': '-87.648999894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,21186,57,726,39,53,5,18,46
13904385,JJ338494,2025-07-18T00:42:00.000,004XX S CLINTON ST,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",CTA PLATFORM,False,False,0121,001,34,28,04B,1172799,1898209,2025,2025-07-26T15:43:50.000,41.876121224,-87.641003973,"{'latitude': '41.876121224', 'longitude': '-87.641003973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14917,29,97,26,44,22,91,28
13904414,JJ338500,2025-07-18T00:39:00.000,054XX S ARCHER AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,HOTEL / MOTEL,True,False,0814,008,23,56,15,1144801,1869688,2025,2025-07-26T15:43:50.000,41.798429303,-87.744521435,"{'latitude': '41.798429303', 'longitude': '-87.744521435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,53,173,8,7,13,112,23
13905017,JJ339152,2025-07-18T00:34:00.000,001XX N FRANKLIN ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0122,001,42,32,06,1174297,1901591,2025,2025-07-26T15:43:50.000,41.885368351,-87.635402906,"{'latitude': '41.885368351', 'longitude': '-87.635402906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14914,38,92,36,46,22,79,42
13904554,JJ338680,2025-07-18T00:32:00.000,130XX S EVANS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,0533,005,10,54,26,1183714,1818748,2025,2025-07-26T15:43:50.000,41.657824004,-87.603404345,"{'latitude': '41.657824004', 'longitude': '-87.603404345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,4460,51,9,43,47,10,221,6
13904912,JJ339176,2025-07-18T00:29:00.000,006XX E GRAND AVE,0810,THEFT,OVER $500,SMALL RETAIL STORE,False,False,1834,018,42,8,06,1180796,1904058,2025,2025-07-26T15:43:50.000,41.891990384,-87.611461502,"{'latitude': '41.891990384', 'longitude': '-87.611461502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,534,36,6,14,74,42
13904445,JJ338474,2025-07-18T00:25:00.000,051XX S ASHLAND AVE,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,0934,009,16,61,03,1166548,1870537,2025,2025-07-26T15:43:50.000,41.800322602,-87.664746224,"{'latitude': '41.800322602', 'longitude': '-87.664746224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,14924,59,790,2,37,23,127,16
13904347,JJ338470,2025-07-18T00:24:00.000,064XX S FAIRFIELD AVE,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,RESIDENCE,True,True,0825,008,16,66,26,1159150,1861880,2025,2025-07-26T15:43:50.000,41.776721306,-87.692113868,"{'latitude': '41.776721306', 'longitude': '-87.692113868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,319,31,58,13,274,16
13904368,JJ338459,2025-07-18T00:24:00.000,007XX N MICHIGAN AVE,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,SMALL RETAIL STORE,False,False,1833,018,2,8,03,1177293,1905627,2025,2025-07-26T15:43:50.000,41.896375946,-87.6242787,"{'latitude': '41.896375946', 'longitude': '-87.6242787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,158,11,6,14,71,2
13904432,JJ338487,2025-07-18T00:20:00.000,005XX E 51ST ST,0460,BATTERY,SIMPLE,STREET,False,False,0223,002,20,38,08B,1180467,1871309,2025,2025-07-26T15:43:50.000,41.802132606,-87.613677631,"{'latitude': '41.802132606', 'longitude': '-87.613677631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21192,7,218,10,10,24,124,20
13904345,JJ338485,2025-07-18T00:20:00.000,082XX S ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0614,006,17,71,08B,1167108,1850015,2025,2025-07-26T15:43:50.000,41.743995608,-87.663278885,"{'latitude': '41.743995608', 'longitude': '-87.663278885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,532,13,59,20,237,17
13904322,JJ338457,2025-07-18T00:14:00.000,071XX S VINCENNES AVE,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,GAS STATION,False,False,0731,007,6,69,26,1176589,1857611,2025,2025-07-26T15:43:50.000,41.764632089,-87.628311641,"{'latitude': '41.764632089', 'longitude': '-87.628311641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21559,67,494,32,11,17,210,4
13904346,JJ338475,2025-07-18T00:11:00.000,070XX S SANGAMON ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,0733,007,16,68,08A,1171189,1858212,2025,2025-07-26T15:43:50.000,41.766401059,-87.648086494,"{'latitude': '41.766401059', 'longitude': '-87.648086494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21559,66,410,32,11,17,215,16
13904315,JJ338450,2025-07-18T00:05:00.000,029XX N ASHLAND AVE,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,False,False,1931,019,32,6,08B,1165142,1919763,2025,2025-07-26T15:43:50.000,41.935432921,-87.668504341,"{'latitude': '41.935432921', 'longitude': '-87.668504341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,4449,57,712,40,22,5,173,32
13904383,JJ338490,2025-07-18T00:05:00.000,099XX S COMMERCIAL AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,False,False,0431,004,10,51,08B,1197855,1839687,2025,2025-07-26T15:43:50.000,41.714942512,-87.550964686,"{'latitude': '41.714942512', 'longitude': '-87.550964686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,48,526,47,25,19,249,6
13904641,JJ338882,2025-07-18T00:01:00.000,048XX W CORNELIA AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1634,016,31,15,06,1143526,1922833,2025,2025-07-26T15:43:50.000,41.944289792,-87.74786789,"{'latitude': '41.944289792', 'longitude': '-87.74786789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22618,15,115,17,21,12,26,31
13908111,JJ343225,2025-07-18T00:01:00.000,012XX W VAN BUREN ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,1231,012,34,28,26,1168185,1898312,2025,2025-07-26T15:43:50.000,41.876504743,-87.657941902,"{'latitude': '41.876504743', 'longitude': '-87.657941902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14917,29,91,23,44,15,136,34
13904321,JJ338458,2025-07-18T00:01:00.000,001XX E 122ND ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,0532,005,9,53,04A,1179563,1824103,2025,2025-07-26T15:43:50.000,41.672614411,-87.618431039,"{'latitude': '41.672614411', 'longitude': '-87.618431039', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,50,504,43,19,10,219,11
13905416,JJ339694,2025-07-18T00:00:00.000,074XX N WESTERN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER (SPECIFY),False,False,2411,024,50,2,26,1159015,1949209,2025,2025-07-25T15:41:59.000,42.016362298,-87.690208961,"{'latitude': '42.016362298', 'longitude': '-87.690208961', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42,22528,20,359,27,12,11,35,50
13904543,JJ338721,2025-07-18T00:00:00.000,004XX N CICERO AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1111,011,28,25,06,1144294,1902365,2025,2025-07-25T15:41:59.000,41.888109048,-87.745560622,"{'latitude': '41.888109048', 'longitude': '-87.745560622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,22216,26,695,23,32,25,81,37
13906236,JJ340828,2025-07-18T00:00:00.000,015XX N SEDGWICK ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,1821,018,27,8,08B,1173366,1910545,2025,2025-07-25T15:41:59.000,41.909959349,-87.638555401,"{'latitude': '41.909959349', 'longitude': '-87.638555401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14926,37,309,46,54,14,198,27
13905610,JJ340009,2025-07-18T00:00:00.000,077XX S CONSTANCE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,0414,004,8,43,06,1189878,1854072,2025,2025-07-25T15:41:59.000,41.754611553,-87.579718163,"{'latitude': '41.754611553', 'longitude': '-87.579718163', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,22538,39,188,35,24,19,222,10
13909984,JJ344811,2025-07-18T00:00:00.000,030XX W WARREN BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1222,012,27,27,08A,1156037,1900196,2025,2025-07-25T15:41:59.000,41.881928281,-87.70249463,"{'latitude': '41.881928281', 'longitude': '-87.70249463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,28,39,46,28,15,77,27
13909223,JJ344569,2025-07-18T00:00:00.000,007XX W MADISON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1232,012,34,28,08A,1171219,1900261,2025,2025-07-25T15:41:59.000,41.881786879,-87.646744867,"{'latitude': '41.881786879', 'longitude': '-87.646744867', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4452,29,784,46,45,15,95,34
13909112,JJ344170,2025-07-18T00:00:00.000,048XX N KARLOV AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1712,017,39,14,14,1148185,1931763,2025,2025-07-25T15:41:59.000,41.968705801,-87.730512387,"{'latitude': '41.968705801', 'longitude': '-87.730512387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21869,14,751,38,48,1,48,39
